title,address,description,state,token,url
مینی کیسG3 600 hp نو آکبند,دیروز در خانی آباد نو جنوبی,"۲۴,۵۰۰,۰۰۰ تومان",نو,gaTV3olp,https://divar.ir/v/مینی کیسG3 600 hp نو آکبند/gaTV3olp
مانیتور 20 اینچ استوک معمولی و HDMI,در فلسطین (میدان انقلاب),"۳,۶۰۰,۰۰۰ تومان",در حد نو,gaTRnZhF,https://divar.ir/v/مانیتور 20 اینچ استوک معمولی و HDMI/gaTRnZhF
کامپیوتر,دیروز در گیشا,"۲,۰۰۰,۰۰۰ تومان",در حد نو,gaTVX5pb,https://divar.ir/v/کامپیوتر/gaTVX5pb
کیس حرفه‌ای نسل 13,در دهم فروردین,"۱۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaLFJYjG,https://divar.ir/v/کیس حرفه‌ای نسل 13/gaLFJYjG
فروش دسته بازی,دیروز در مخصوص,"۶۰۰,۰۰۰ تومان",نو,gaTV3XQY,https://divar.ir/v/فروش دسته بازی/gaTV3XQY
سیستم مخصوص گیم و بازی سنگین و استریم,دیروز در ابوذر,"۱۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTVHRM4,https://divar.ir/v/سیستم مخصوص گیم و بازی سنگین و استریم/gaTVHRM4
رزبری پای 5 رم 8 گیگ,در چهارصد دستگاه,"۳۹,۵۰۰,۰۰۰ تومان",در حد نو,Qam3C8ax,https://divar.ir/v/رزبری پای 5 رم 8 گیگ/Qam3C8ax
کیس گیمینگ i5 13400+3060ti 8Gb vision,در المهدی,"۱۲۸,۰۰۰,۰۰۰ تومان",در حد نو,gaDlmltZ,https://divar.ir/v/کیس گیمینگ i5 13400+3060ti 8Gb vision/gaDlmltZ
کامپیوتر ۲۷ اینچ آل این وان آیمک Apple iMac 27,در قبا,"۳۸,۰۰۰,۰۰۰ تومان",در حد نو,AZjjkVK_,https://divar.ir/v/کامپیوتر ۲۷ اینچ آل این وان آیمک Apple iMac 27/AZjjkVK_
بازی  XBOX S/X One کرک PC کامپیوتر لپتاپ آنلاین,در فلسطین (میدان انقلاب),"۱۰۰,۰۰۰ تومان",نو,gaHwTNGY,https://divar.ir/v/بازی  XBOX S/X One کرک PC کامپیوتر لپتاپ آنلاین/gaHwTNGY
سیستم‌گیمینگ‌حرفه‌ای‌نسل‌14+16GBرم+گرافیک RX7800XT,در فلسطین (میدان انقلاب),"۱۱۹,۳۰۰,۰۰۰ تومان",در حد نو,gaT9Wo_P,https://divar.ir/v/سیستم‌گیمینگ‌حرفه‌ای‌نسل‌14+16GBرم+گرافیک RX7800XT/gaT9Wo_P
مانیتور ۱۹ اینچ سامسونگ LED مدل S19C170 کم کارکرد,دیروز در تهرانپارس شرقی,"۴,۰۰۰,۰۰۰ تومان",در حد نو,gaT521b3,https://divar.ir/v/مانیتور ۱۹ اینچ سامسونگ LED مدل S19C170 کم کارکرد/gaT521b3
کیس اداری اقتصادی,دیروز در فردوس,"۷,۸۵۰,۰۰۰ تومان",کارکرده,gaT1m1Fx,https://divar.ir/v/کیس اداری اقتصادی/gaT1m1Fx
سیستم گیمینگ کامل (قدرتمند),در فدک,"۲۲۲,۰۰۰,۰۰۰ تومان",در حد نو,gaHZeGhZ,https://divar.ir/v/سیستم گیمینگ کامل (قدرتمند)/gaHZeGhZ
سیستم‌کامپیوتر‌نسل‌چهارم‌/اداری/i5/مانیتور22,در آرژانتین,"۲۸,۳۰۰,۰۰۰ تومان",در حد نو,QaxbMr-H,https://divar.ir/v/سیستم‌کامپیوتر‌نسل‌چهارم‌/اداری/i5/مانیتور22/QaxbMr-H
سیستم همه کاره قدرتمندنسل ششم فریم لس /LENOVO,در آرژانتین,"۴۸,۷۰۰,۰۰۰ تومان",نو,QaUWCOh5,https://divar.ir/v/سیستم همه کاره قدرتمندنسل ششم فریم لس /LENOVO/QaUWCOh5
سیستم گیمینک,دیروز در شمیران‌نو,"۲۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTxG5pS,https://divar.ir/v/سیستم گیمینک/gaTxG5pS
مانیتور 22 اینچ استوک,در فلسطین (میدان انقلاب),"۴,۶۰۰,۰۰۰ تومان",در حد نو,gaThW6cQ,https://divar.ir/v/مانیتور 22 اینچ استوک/gaThW6cQ
کاپیوتر کرای ۵ رم ۴ گیگ,در نصرت,"۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSJL_Gy,https://divar.ir/v/کاپیوتر کرای ۵ رم ۴ گیگ/gaSJL_Gy
Alienware 3080ti Ryzen 9 32 Gb Ram,در بهار,"۲۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaVocg4h,https://divar.ir/v/Alienware 3080ti Ryzen 9 32 Gb Ram/gaVocg4h
iMac / M1 / 512GB / RAM 16,دیروز در آسمان,"۲۰۲,۰۰۰,۰۰۰ تومان",در حد نو,gaThmUUR,https://divar.ir/v/iMac / M1 / 512GB / RAM 16/gaThmUUR
کیس گیمینگ‌ پردازنده رایزن 5 و مادربرد وای فای دار,در دکتر هوشیار,"۷۸,۰۰۰,۰۰۰ تومان",در حد نو,gaBJzBfn,https://divar.ir/v/کیس گیمینگ‌ پردازنده رایزن 5 و مادربرد وای فای دار/gaBJzBfn
فوری مانیتور 32 اسمارت سامسونگ,دیروز در نارمک,"۲۴,۲۰۰,۰۰۰ تومان",در حد نو,gaT9l50j,https://divar.ir/v/فوری مانیتور 32 اسمارت سامسونگ/gaT9l50j
سیستم i5 12400/16GB/ssd 980 500GB,دیروز در فلسطین (میدان انقلاب),"۷۴,۰۰۰,۰۰۰ تومان",در حد نو,gaTdWumA,https://divar.ir/v/سیستم i5 12400/16GB/ssd 980 500GB/gaTdWumA
فروش و خریدار کیس ومانیتور قدیمی و خراب,در مدائن,"۵,۰۰۰,۰۰۰ تومان",کارکرده,QaYfNQDh,https://divar.ir/v/فروش و خریدار کیس ومانیتور قدیمی و خراب/QaYfNQDh
کامپیوتر,دیروز در شهرک طالقانی,"۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTdmE9z,https://divar.ir/v/کامپیوتر/gaTdmE9z
مانیتور ال سی دی سامسونگ کاملا سالم وتمیز,دیروز در مینابی,"۵,۲۰۰,۰۰۰ تومان",در حد نو,gaTZGDHS,https://divar.ir/v/مانیتور ال سی دی سامسونگ کاملا سالم وتمیز/gaTZGDHS
سیستم گیمینگ Core i5 10400 Vega 64 قدرتمند,در صادقیه,"۹۸,۰۰۰,۰۰۰ تومان",در حد نو,gaTRmhmH,https://divar.ir/v/سیستم گیمینگ Core i5 10400 Vega 64 قدرتمند/gaTRmhmH
ایمک ۲۷ اینچ رم 16 CPU i7 به اضافه موس و کیبورد,در تهرانسر شرقی,"۲۹,۵۰۰,۰۰۰ تومان",در حد نو,ga0gBvRr,https://divar.ir/v/ایمک ۲۷ اینچ رم 16 CPU i7 به اضافه موس و کیبورد/ga0gBvRr
خریدار و فروشنده کامپیوتر و مینی کیس,در نازی‌آباد,"۵۰۰,۰۰۰,۰۰۰ تومان",کارکرده,gaJx0lnJ,https://divar.ir/v/خریدار و فروشنده کامپیوتر و مینی کیس/gaJx0lnJ
کامپیوتر,دیروز در لویزان,"۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTR2Qc5,https://divar.ir/v/کامپیوتر/gaTR2Qc5
آل این وانframeless/اداری/فروشگاهی/طراحی/نسل ششم,در باغ خزانه,"۲۶,۹۰۰,۰۰۰ تومان",در حد نو,AapEmf-H,https://divar.ir/v/آل این وانframeless/اداری/فروشگاهی/طراحی/نسل ششم/AapEmf-H
کامپیوترکیس ومانیتور/8 هسته ای/طراحی/مانیتور20,در باغ خزانه,"۲۳,۰۰۰,۰۰۰ تومان",در حد نو,gZ0u9D9l,https://divar.ir/v/کامپیوترکیس ومانیتور/8 هسته ای/طراحی/مانیتور20/gZ0u9D9l
کیس کامپیوتر مارک Hp مدل G5 نسل ۹ با گارانتی,دیروز در جردن,"۳۸,۵۰۰,۰۰۰ تومان",در حد نو,gaTJGxn4,https://divar.ir/v/کیس کامپیوتر مارک Hp مدل G5 نسل ۹ با گارانتی/gaTJGxn4
کیس نسل 8,دیروز در هفت چنار,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gaTJ2PTV,https://divar.ir/v/کیس نسل 8/gaTJ2PTV
کیس نسل ۴ برند Hp G1 با گارانتی,دیروز در جردن,"۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTFGNTh,https://divar.ir/v/کیس نسل ۴ برند Hp G1 با گارانتی/gaTFGNTh
مینی کیس G4,دیروز در حافظیه,"۲۱,۰۰۰,۰۰۰ تومان",در حد نو,gaTFWLZG,https://divar.ir/v/مینی کیس G4/gaTFWLZG
کیس گیمینگ قدرتمند نسل 9 + رم 16GB + گرافیک 8GB,در فلسطین (میدان انقلاب),"۶۱,۵۰۰,۰۰۰ تومان",در حد نو,gaT9VlE5,https://divar.ir/v/کیس گیمینگ قدرتمند نسل 9 + رم 16GB + گرافیک 8GB/gaT9VlE5
مینی کیس نسل ۳ مدل 8300 اقتصادی,دیروز در جردن,"۱۲,۰۰۰,۰۰۰ تومان",در حد نو,gaTBG9cr,https://divar.ir/v/مینی کیس نسل ۳ مدل 8300 اقتصادی/gaTBG9cr
Game PC,دیروز در میدان ولیعصر,"۱۹۰,۰۰۰ تومان",نو,gaTB2sij,https://divar.ir/v/Game PC/gaTB2sij
فروش ویژه مینی کیس تاینی نسل 6 (g2 (i5 با ssd 256g,در میدان ولیعصر,"۲۲,۵۰۰,۰۰۰ تومان",کارکرده,Qa28KwRP,https://divar.ir/v/فروش ویژه مینی کیس تاینی نسل 6 (g2 (i5 با ssd 256g/Qa28KwRP
کامپیتور/کیس/مانیتور/i5 2400/اداری و شرکتی,در باغ خزانه,"۱۹,۵۰۰,۰۰۰ تومان",نو,Qa9ZLWOy,https://divar.ir/v/کامپیتور/کیس/مانیتور/i5 2400/اداری و شرکتی/Qa9ZLWOy
انواع کامپیوتر اداری و فروشگاهی,در علم و صنعت,"۸,۹۹۰,۰۰۰ تومان",در حد نو,QaEz8n9v,https://divar.ir/v/انواع کامپیوتر اداری و فروشگاهی/QaEz8n9v
hp 600 g5 مینی کیس,در میدان ولیعصر,"۱,۰۰۰,۰۰۰ تومان",نو,gaTx1SNt,https://divar.ir/v/hp 600 g5 مینی کیس/gaTx1SNt
کیس کامپیوتر i5 با ۸ گیگ رم و بازی Gta V,در نیروی هوایی (پیروزی),"۱۶,۸۰۰,۰۰۰ تومان",در حد نو,ga20JqLF,https://divar.ir/v/کیس کامپیوتر i5 با ۸ گیگ رم و بازی Gta V/ga20JqLF
کیس کینگ رندرینگ,دیروز در حکیمیه,"۶۵,۰۰۰,۰۰۰ تومان",نو,gaTp1qck,https://divar.ir/v/کیس کینگ رندرینگ/gaTp1qck
آل این وان msi نسل 6 i3 6100با موس و کیبورد(در حد),در میدان ولیعصر,"۳۸,۹۰۰,۰۰۰ تومان",در حد نو,gavE9nNX,https://divar.ir/v/آل این وان msi نسل 6 i3 6100با موس و کیبورد(در حد)/gavE9nNX
HP Tiny G3 800,دیروز در فلسطین (میدان انقلاب),"۱,۰۰۰ تومان",نو,gaTd15Bb,https://divar.ir/v/HP Tiny G3 800/gaTd15Bb
سیستم گیمینگ و رندر i5 9400f + RX 580 8G,در فلسطین (میدان انقلاب),"۶۷,۵۰۰,۰۰۰ تومان",در حد نو,AaFFV_u-,https://divar.ir/v/سیستم گیمینگ و رندر i5 9400f + RX 580 8G/AaFFV_u-
سیستم/کیس کامپیوترهوش مصنوعی رده بالاULTRA7/3080Ti,در باغ فیض,"۳۴۳,۹۰۰,۰۰۰ تومان",نو,QamU_Zsn,https://divar.ir/v/سیستم/کیس کامپیوترهوش مصنوعی رده بالاULTRA7/3080Ti/QamU_Zsn
کیس کامپیوتر نسل ۸ مناسب طراحی و اتوکد,در جمال‌زاده,"۳۷,۰۰۰,۰۰۰ تومان",در حد نو,ga_gu392,https://divar.ir/v/کیس کامپیوتر نسل ۸ مناسب طراحی و اتوکد/ga_gu392
مانیتور سامسونگ بدون خط و خش درحد نو,دیروز در خاوران,"۲,۰۰۰,۰۰۰ تومان",در حد نو,gaTdFd1V,https://divar.ir/v/مانیتور سامسونگ بدون خط و خش درحد نو/gaTdFd1V
کیس کامپیوتر RGB + هارد M2 پرسرعت + نسل جدید+آکبند,دیروز در جیحون,"۱۰۹,۵۰۰,۰۰۰ تومان",نو,gaTZ1QgI,https://divar.ir/v/کیس کامپیوتر RGB + هارد M2 پرسرعت + نسل جدید+آکبند/gaTZ1QgI
مینی کیس z2 g4 woekstation,دیروز در میدان ولیعصر,"۳۳,۰۰۰,۰۰۰ تومان",کارکرده,gaTR1sC1,https://divar.ir/v/مینی کیس z2 g4 woekstation/gaTR1sC1
سیستم گیمینگ و رندر I3 12100F + RX 5700XT 8G,در فلسطین (میدان انقلاب),"۱۰۸,۹۰۰,۰۰۰ تومان",در حد نو,Qa9V75uO,https://divar.ir/v/سیستم گیمینگ و رندر I3 12100F + RX 5700XT 8G/Qa9V75uO
PC/لپ‌تاپ/ارتقا/اسمبل/شبکه آنلاین و در محل شما,در امام حسین,,,ga9IhFBt,https://divar.ir/v/PC/لپ‌تاپ/ارتقا/اسمبل/شبکه آنلاین و در محل شما/ga9IhFBt
کامپیوتر ایسوز CPU CORE i5+RAM 8G-فقط کیس,دیروز در توحید,"۷,۵۰۰,۰۰۰ تومان",کارکرده,gaTRF23R,https://divar.ir/v/کامپیوتر ایسوز CPU CORE i5+RAM 8G-فقط کیس/gaTRF23R
مینی کیس تاینی hp نسل corei5باپک وبسته بندی,در فلسطین (میدان انقلاب),"۲۶,۸۰۰,۰۰۰ تومان",در حد نو,wZM5Tfga,https://divar.ir/v/مینی کیس تاینی hp نسل corei5باپک وبسته بندی/wZM5Tfga
دسته ی بازی کامپیوتری,دیروز در شهرک شریفی,"۳۰۰,۰۰۰ تومان",نیازمند تعمیر,gaTNVdId,https://divar.ir/v/دسته ی بازی کامپیوتری/gaTNVdId
کیس گیمینگ. رندرینگ -CORE i7 آکواریومی گیم,در بلوار کشاورز,"۴۸,۹۰۰,۰۰۰ تومان",نو,AahoLiHJ,https://divar.ir/v/کیس گیمینگ. رندرینگ -CORE i7 آکواریومی گیم/AahoLiHJ
مینی کیس اچ پیHp نسل چهارم مدل G1 رم4,در میدان ولیعصر,"۱۴,۳۰۰,۰۰۰ تومان",در حد نو,QaKqP2VZ,https://divar.ir/v/مینی کیس اچ پیHp نسل چهارم مدل G1 رم4/QaKqP2VZ
فروش.خریدار کامپیوتر ال این وان سالم خراب ضایعات,در ونک,"۱۰,۰۰۰ تومان",در حد نو,ga6gyULD,https://divar.ir/v/فروش.خریدار کامپیوتر ال این وان سالم خراب ضایعات/ga6gyULD
Pc گیمینگ,دیروز در مهرآباد,"۷۵,۰۰۰,۰۰۰ تومان",در حد نو,gaTF1hX3,https://divar.ir/v/Pc گیمینگ/gaTF1hX3
کامپیوتر,در پرستار,"۱۹,۰۰۰,۰۰۰ تومان",کارکرده,gaBxkWWM,https://divar.ir/v/کامپیوتر/gaBxkWWM
مینی کیسPC HP,در دروس,"۲۹,۹۰۰,۰۰۰ تومان",کارکرده,gaIJ9giD,https://divar.ir/v/مینی کیسPC HP/gaIJ9giD
کیس گیمینگ نسل 12 i5 12600k DDR5,در شهرک ولیعصر جنوبی,"۱۵۵,۰۰۰,۰۰۰ تومان",در حد نو,gaAR9GlE,https://divar.ir/v/کیس گیمینگ نسل 12 i5 12600k DDR5/gaAR9GlE
سیستم مناسب فوتوشاپ/تدوین/گیمینگ,دیروز در سلسبیل شمالی,"۴۵,۹۰۰,۰۰۰ تومان",کارکرده,gaTBVJ0f,https://divar.ir/v/سیستم مناسب فوتوشاپ/تدوین/گیمینگ/gaTBVJ0f
مینی کیس HP G1/رم 8/هارد 500/i5 4590 پیشرفته/,در میدان ولیعصر,"۱۵,۴۰۰,۰۰۰ تومان",کارکرده,gaOBBec-,https://divar.ir/v/مینی کیس HP G1/رم 8/هارد 500/i5 4590 پیشرفته//gaOBBec-
کیس گیمینگ 3060TI / i5 13/  DDR5 RGB,در فلسطین (میدان انقلاب),"۲۳۰,۰۰۰,۰۰۰ تومان",نو,gaCFIMno,https://divar.ir/v/کیس گیمینگ 3060TI / i5 13/  DDR5 RGB/gaCFIMno
مینی کیس پیشرفته G4 Hp نسل 8 رم8 هارد256 m2-SSD,در فلسطین (میدان انقلاب),"۳۵,۸۰۰,۰۰۰ تومان",در حد نو,gaUMRQx2,https://divar.ir/v/مینی کیس پیشرفته G4 Hp نسل 8 رم8 هارد256 m2-SSD/gaUMRQx2
آل این وانDell/رم8/SSD128/موس کیبورد/صندوق فروشگاه,در بلورسازی,"۲۷,۰۰۰,۰۰۰ تومان",در حد نو,QakrH8BY,https://divar.ir/v/آل این وانDell/رم8/SSD128/موس کیبورد/صندوق فروشگاه/QakrH8BY
کیس کامپیوتر گیمینگ و طراحی,دیروز در شهرک شریعتی,"۱۰۵,۰۰۰,۰۰۰ تومان",کارکرده,gaT1UuS3,https://divar.ir/v/کیس کامپیوتر گیمینگ و طراحی/gaT1UuS3
Dell Optiplex 9020 Sff تک و عمده,در میدان ولیعصر,"۱۶,۰۰۰,۰۰۰ تومان",در حد نو,gaSc_cji,https://divar.ir/v/Dell Optiplex 9020 Sff تک و عمده/gaSc_cji
کامپیوتر آیمک اپل2020/رم16/SSD256/A1418/4Kویندوز11,در بلورسازی,"۶۹,۰۰۰,۰۰۰ تومان",در حد نو,AaNEP9dA,https://divar.ir/v/کامپیوتر آیمک اپل2020/رم16/SSD256/A1418/4Kویندوز11/AaNEP9dA
آل این وان لنوو LENOVO TIO22,در میدان ولیعصر,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,QahwpC_i,https://divar.ir/v/آل این وان لنوو LENOVO TIO22/QahwpC_i
مینی کیس 8300 HP/رم8/Hard 500/آفیس و اداری/Core i5,در بلورسازی,"۱۳,۹۰۰,۰۰۰ تومان",در حد نو,gaPYA4_D,https://divar.ir/v/مینی کیس 8300 HP/رم8/Hard 500/آفیس و اداری/Core i5/gaPYA4_D
آیمک اپل - آل این وان اپل استوک - Apple iMac,در میدان ولیعصر,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,Qah8dcZs,https://divar.ir/v/آیمک اپل - آل این وان اپل استوک - Apple iMac/Qah8dcZs
خریدار کیس گیمینگ فروش کامپیوتر,در ونک,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaxsysKP,https://divar.ir/v/خریدار کیس گیمینگ فروش کامپیوتر/gaxsysKP
آل این وان iMac 22,در فلسطین (میدان انقلاب),"۵۸,۰۰۰,۰۰۰ تومان",کارکرده,gaDdJv7r,https://divar.ir/v/آل این وان iMac 22/gaDdJv7r
مینی کیس hp G2 رم 8گیگ هارد SSD قابل حمل,در بلوار کشاورز,"۲۴,۵۰۰,۰۰۰ تومان",در حد نو,QaLJcRr3,https://divar.ir/v/مینی کیس hp G2 رم 8گیگ هارد SSD قابل حمل/QaLJcRr3
سیستم متوسط گیمینگ,دیروز در میدان ولیعصر,"۳۵,۰۰۰,۰۰۰ تومان",کارکرده,gaTh0_Po,https://divar.ir/v/سیستم متوسط گیمینگ/gaTh0_Po
فروش،خریدار کیس و مانیتور قدیمی خراب و ضایعات,در ستارخان,"۱۰,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,QaQn9C2f,https://divar.ir/v/فروش،خریدار کیس و مانیتور قدیمی خراب و ضایعات/QaQn9C2f
کیس گیمینگ و رندرینگ core i5 رم 8 گرافیک DDR5,در میدان ولیعصر,"۲۶,۹۰۰,۰۰۰ تومان",در حد نو,QaRFCEu9,https://divar.ir/v/کیس گیمینگ و رندرینگ core i5 رم 8 گرافیک DDR5/QaRFCEu9
مانیتور  CRT 17 inch ال جی,دیروز در آبشار,"۱,۸۰۰,۰۰۰ تومان",در حد نو,gaTh0XSw,https://divar.ir/v/مانیتور  CRT 17 inch ال جی/gaTh0XSw
کیس Dell نسل۱۴  vostro 3030 cori5 14400 16Gddr5,در دهم فروردین,"۲۱۵,۰۰۰,۰۰۰ تومان",نو,gaQBJKM4,https://divar.ir/v/کیس Dell نسل۱۴  vostro 3030 cori5 14400 16Gddr5/gaQBJKM4
آی مک corei3 ۱۳۱۱,در صفا,"۱۲,۰۰۰,۰۰۰ تومان",کارکرده,gaRoHHRl,https://divar.ir/v/آی مک corei3 ۱۳۱۱/gaRoHHRl
فروش کیس کامپیوتر,دیروز در مهران (سیدخندان),"۹۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTVU3v7,https://divar.ir/v/فروش کیس کامپیوتر/gaTVU3v7
